id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,id_planta_agrupado,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
4086,70001808,7,CHAMBERI            ,706,VALLEHERMOSO        ,11042380,114600,CALLE                   ,BRAVO MURILLO                                     ,95,28003,"440284,6","4477522,54",1,Puerta Calle,1,Abierto,40,PB,GINOS,1,Anual,1,Abierta,16.17,12.3,05/12/2016,11042380,114600,CALLE                   ,BRAVO MURILLO                                     ,95,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,8,8.0,16,  
4087,70001896,7,CHAMBERI            ,702,ARAPILES            ,11039682,321900,CALLE                   ,GALILEO                                           ,17,28015,"439729,6","4475924,54",1,Puerta Calle,1,Abierto,10,PB,TORRES COMUNICACIONES,1,Anual,1,Abierta,14.88,14.88,05/12/2016,11039682,321900,CALLE                   ,GALILEO                                           ,17,  ,Acera,08:00:00,01:00:00,08:00:00,00:00:00,08:00:00,01:30:00,08:00:00,00:00:00,0,0.0,10,10.0,30,  
4089,70001937,7,CHAMBERI            ,705,RIOS ROSAS          ,11041613,293100,CALLE                   ,FERNANDEZ DE LA HOZ                               ,53,28003,"441085,59","4476706,52",1,Puerta Calle,1,Abierto,20,PB,LA ENTRE PLANTA,1,Anual,1,Abierta,33.0,33.0,05/12/2016,11041613,293100,CALLE                   ,FERNANDEZ DE LA HOZ                               ,53,  ,Zona de estacionamiento,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,8,8.0,24,  
4090,70001989,7,CHAMBERI            ,705,RIOS ROSAS          ,11041918,642000,CALLE                   ,RIOS ROSAS                                        ,28,28003,"440703,6","4477020,53",1,Puerta Calle,1,Abierto,10,PB,CHARLOTTE CAFE                                    ,1,Anual,1,Abierta,20.0,20.0,05/12/2016,11041918,642000,CALLE                   ,RIOS ROSAS                                        ,28,  ,Zona de estacionamiento,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,7,7.0,16,  
4092,70002010,7,CHAMBERI            ,704,ALMAGRO             ,11041106,694525,CALLE                   ,SANTA ENGRACIA                                    ,38,28010,"440851,59","4475963,53",1,Puerta Calle,1,Abierto,30,PB,CAFE Y TE,1,Anual,1,Abierta,18.42,18.42,05/12/2016,20014178,227900,PLAZA                   ,CHAMBERI                                          ,11,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,6,6.0,21,  
4093,70002195,7,CHAMBERI            ,704,ALMAGRO             ,11041495,325300,CALLE                   ,GARCIA DE PAREDES                                 ,35,28010,"440795,6","4476472,53",1,Puerta Calle,1,Abierto,20,PB,NI SUBO NI BAJO,1,Anual,1,Abierta,22.0,22.0,05/12/2016,11041495,325300,CALLE                   ,GARCIA DE PAREDES                                 ,35,  ,Zona de estacionamiento,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,5,5.0,13,  
4094,70002242,7,CHAMBERI            ,705,RIOS ROSAS          ,11042293,627700,CALLE                   ,RAIMUNDO FERNANDEZ VILLAVERDE                     ,26,28003,"440643,6","4477516,53",1,Puerta Calle,1,Abierto,20,PB,IL BOSCO,1,Anual,1,Abierta,32.4,7.0,05/12/2016,11042293,627700,CALLE                   ,RAIMUNDO FERNANDEZ VILLAVERDE                     ,26,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,10,2.0,40,  
4095,70002258,7,CHAMBERI            ,704,ALMAGRO             ,11040884,31400,CALLE                   ,ALMAGRO                                           ,20,28010,"441151,59","4475607,52",1,Puerta Calle,1,Abierto,20,PB,EL MENTIDERO DE LA VILLA,1,Anual,1,Abierta,51.91,51.91,05/12/2016,11040884,31400,CALLE                   ,ALMAGRO                                           ,20,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,17,17.0,53,  
4096,70002280,7,CHAMBERI            ,706,VALLEHERMOSO        ,11042687,159800,CALLE                   ,CEA BERMUDEZ                                      ,58,28003,"439416,61","4476758,54",1,Puerta Calle,1,Abierto,20,PB,TRAMA,1,Anual,1,Abierta,55.86,55.86,05/12/2016,11042687,159800,CALLE                   ,CEA BERMUDEZ                                      ,58,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,13,13.0,52,  
4097,70002319,7,CHAMBERI            ,703,TRAFALGAR           ,11040651,461900,CALLE                   ,MANUEL CORTINA                                    ,13,28010,"440858,59","4475824,53",1,Puerta Calle,1,Abierto,20,PB,RESTAURANTE EL BARCO,1,Anual,1,Abierta,40.77,40.77,05/12/2016,20013970,694525,CALLE                   ,SANTA ENGRACIA                                    ,27,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,8,8.0,26,  
4098,70002374,7,CHAMBERI            ,701,GAZTAMBIDE          ,11039085,396100,CALLE                   ,JOAQUIN MARIA LOPEZ                               ,41,28015,"439368,61","4476548,54",1,Puerta Calle,1,Abierto,20,PB,XENTE NOVA,1,Anual,1,Abierta,29.6,29.6,05/12/2016,11039085,396100,CALLE                   ,JOAQUIN MARIA LOPEZ                               ,41, B,Plaza peatonal,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,12,10.0,42, B
4101,280038895,7,CHAMBERI            ,706,VALLEHERMOSO        ,11042768,669400,PASEO                   ,SAN FRANCISCO DE SALES                            ,17,28003,"439335,61","4476956,54",1,Puerta Calle,1,Abierto,20,PB,CHERRY PECAS,1,Anual,1,Abierta,99.57,82.98,05/12/2016,31038555,669400,PASEO                   ,SAN FRANCISCO DE SALES                            ,17, B,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,19,19.0,72,  
4102,285011524,7,CHAMBERI            ,701,GAZTAMBIDE          ,11039001,352700,CALLE                   ,GUZMAN EL BUENO                                   ,52,28015,"439529,6","4476394,54",1,Puerta Calle,1,Abierto,20,PB,TIERRA BURRITOS,1,Anual,1,Abierta,26.7,26.7,05/12/2016,11039001,352700,CALLE                   ,GUZMAN EL BUENO                                   ,52,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,12,12.0,47,  
4103,285011527,7,CHAMBERI            ,701,GAZTAMBIDE          ,11039003,352700,CALLE                   ,GUZMAN EL BUENO                                   ,56,28015,"439533,6","4476427,54",1,Puerta Calle,1,Abierto,10,PB,S 10,1,Anual,1,Abierta,19.53,6.36,05/12/2016,11039003,352700,CALLE                   ,GUZMAN EL BUENO                                   ,56,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,01:30:00,10:00:00,00:00:00,0,0.0,8,3.0,17,  
4104,285011724,7,CHAMBERI            ,702,ARAPILES            ,11039572,321900,CALLE                   ,GALILEO                                           ,38,28015,"439762,6","4476107,54",1,Puerta Calle,1,Abierto,10,PB,PINTAN TAPAS,1,Anual,1,Abierta,15.55,15.55,05/12/2016,11039572,321900,CALLE                   ,GALILEO                                           ,38,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,7,7.0,17,  
4105,285011880,7,CHAMBERI            ,703,TRAFALGAR           ,11040045,750700,CALLE                   ,TRAFALGAR                                         ,8,28010,"440604,59","4475883,53",1,Puerta Calle,1,Abierto,30,PB,CHARLOTTE ,1,Anual,1,Abierta,18.72,15.6,05/12/2016,11040045,750700,CALLE                   ,TRAFALGAR                                         ,8,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,8,0.0,24,  
4106,70002405,7,CHAMBERI            ,702,ARAPILES            ,20013370,159800,CALLE                   ,CEA BERMUDEZ                                      ,1,28003,"440204,6","4476667,53",1,Puerta Calle,1,Abierto,10,PB,TEATROS DEL CANAL,1,Anual,1,Abierta,44.93,44.93,05/12/2016,20013370,159800,CALLE                   ,CEA BERMUDEZ                                      ,1,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,9,9.0,36,  
4107,70002415,7,CHAMBERI            ,703,TRAFALGAR           ,11039860,106800,GLORIETA                ,BILBAO                                            ,4,28004,"440445,6","4475651,53",1,Puerta Calle,1,Abierto,10,PB,RODILLA,1,Anual,1,Abierta,17.64,17.64,05/12/2016,11039860,106800,GLORIETA                ,BILBAO                                            ,4,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,6,6.0,22,  
4108,270076579,7,CHAMBERI            ,705,RIOS ROSAS          ,11041674,807000,CALLE                   ,ZURBANO                                           ,95,28003,"441244,59","4476929,52",1,Puerta Calle,1,Abierto,30,PB,KONTIKI,1,Anual,1,Abierta,99.21,99.21,05/12/2016,11041664,674800,PLAZA                   ,SAN JUAN DE LA CRUZ                               ,1,  ,Plaza peatonal,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,26,26.0,88,  
4109,270111178,7,CHAMBERI            ,701,GAZTAMBIDE          ,11038439,17200,CALLE                   ,ALBERTO AGUILERA                                  ,46,28015,"439574,6","4475771,54",1,Puerta Calle,1,Abierto,10,PB,BERGANTIÑOS,1,Anual,1,Abierta,11.4,11.4,05/12/2016,11038439,17200,CALLE                   ,ALBERTO AGUILERA                                  ,46,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,7,7.0,14,  
4110,270111269,7,CHAMBERI            ,701,GAZTAMBIDE          ,11038465,352700,CALLE                   ,GUZMAN EL BUENO                                   ,6,28015,"439493,6","4475846,54",1,Puerta Calle,1,Abierto,20,PB,SEGOVIA,1,Anual,1,Abierta,46.92,15.75,05/12/2016,11038465,352700,CALLE                   ,GUZMAN EL BUENO                                   ,6,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,12,4.0,48,  
4111,270111280,7,CHAMBERI            ,701,GAZTAMBIDE          ,11038468,352700,CALLE                   ,GUZMAN EL BUENO                                   ,12,28015,"439499,6","4475916,54",1,Puerta Calle,1,Abierto,10,PB,EL LEONES                                         ,1,Anual,1,Abierta,31.75,31.75,05/12/2016,11038468,352700,CALLE                   ,GUZMAN EL BUENO                                   ,12,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,10,10.0,30,  
4112,270111371,7,CHAMBERI            ,701,GAZTAMBIDE          ,11038519,352700,CALLE                   ,GUZMAN EL BUENO                                   ,20,28015,"439505,6","4475997,54",1,Puerta Calle,1,Abierto,10,PB,SANTA CANELA,1,Anual,1,Abierta,18.54,10.3,05/12/2016,11038519,352700,CALLE                   ,GUZMAN EL BUENO                                   ,20,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,6,6.0,23,  
4113,270111413,7,CHAMBERI            ,701,GAZTAMBIDE          ,11038537,645000,CALLE                   ,RODRIGUEZ SAN PEDRO                               ,44,28015,"439535,6","4475934,54",1,Puerta Calle,1,Abierto,20,PB,SODA BAR,1,Anual,1,Abierta,23.39,23.39,05/12/2016,11038537,645000,CALLE                   ,RODRIGUEZ SAN PEDRO                               ,44,  ,Zona de estacionamiento,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,3,3.0,9,  
4114,270111778,7,CHAMBERI            ,701,GAZTAMBIDE          ,11038642,501000,CALLE                   ,MELENDEZ VALDES                                   ,61,28015,"439216,6","4476066,54",1,Puerta Calle,1,Abierto,20,PB,IMPERIAL,1,Anual,1,Abierta,13.44,13.44,05/12/2016,20013172,363100,CALLE                   ,HILARION ESLAVA                                   ,8,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,8,8.0,16,  
4115,270111864,7,CHAMBERI            ,701,GAZTAMBIDE          ,11038659,67500,CALLE                   ,ARCIPRESTE DE HITA                                ,14,28015,"439088,61","4476247,54",1,Puerta Calle,1,Abierto,30,PB,SUBWAY ,1,Anual,1,Abierta,11.13,9.28,05/12/2016,11038659,67500,CALLE                   ,ARCIPRESTE DE HITA                                ,14,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,01:30:00,10:00:00,00:00:00,0,0.0,5,5.0,14,  
4116,270111957,7,CHAMBERI            ,701,GAZTAMBIDE          ,11038669,363100,CALLE                   ,HILARION ESLAVA                                   ,21,28015,"439198,61","4476191,54",1,Puerta Calle,4,Cerrado,40,PB,NOI 21,1,Anual,1,Abierta,34.56,34.56,05/12/2016,11038669,363100,CALLE                   ,HILARION ESLAVA                                   ,21,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,01:30:00,10:00:00,00:00:00,0,0.0,13,13.0,37,  
4117,270112002,7,CHAMBERI            ,701,GAZTAMBIDE          ,11038674,363100,CALLE                   ,HILARION ESLAVA                                   ,31,28015,"439201,61","4476315,54",1,Puerta Calle,1,Abierto,10,PB,LAMBAR,1,Anual,1,Abierta,10.0,10.0,05/12/2016,11038674,363100,CALLE                   ,HILARION ESLAVA                                   ,31,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,01:30:00,10:00:00,00:00:00,0,0.0,4,4.0,16,  
4118,270112265,7,CHAMBERI            ,701,GAZTAMBIDE          ,11038808,293500,CALLE                   ,FERNANDEZ DE LOS RIOS                             ,63,28015,"439525,6","4476307,54",1,Puerta Calle,1,Abierto,20,PB,LOS CINCO,1,Anual,1,Abierta,15.5,15.5,05/12/2016,20013234,352700,CALLE                   ,GUZMAN EL BUENO                                   ,44,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,13,13.0,26,  
4119,270112730,7,CHAMBERI            ,701,GAZTAMBIDE          ,11038981,352700,CALLE                   ,GUZMAN EL BUENO                                   ,67,28015,"439507,6","4476391,54",1,Puerta Calle,1,Abierto,10,PB,CAFETERIA HD,1,Anual,1,Abierta,37.77,30.22,05/12/2016,11038981,352700,CALLE                   ,GUZMAN EL BUENO                                   ,67,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,10:00:00,01:30:00,10:00:00,00:00:00,0,0.0,19,19.0,53,  
4120,270112945,7,CHAMBERI            ,701,GAZTAMBIDE          ,11039035,352700,CALLE                   ,GUZMAN EL BUENO                                   ,79,28015,"439514,6","4476510,54",1,Puerta Calle,1,Abierto,10,PB,LA TORTUGA PEQUES,2,Estacional,1,Abierta,12.96,12.96,05/12/2016,11039035,352700,CALLE                   ,GUZMAN EL BUENO                                   ,79,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,4,4.0,16,  
4121,270113533,7,CHAMBERI            ,701,GAZTAMBIDE          ,11039173,352700,CALLE                   ,GUZMAN EL BUENO                                   ,70,28015,0,0,0,Agrupado,1,Abierto,0,PB,CAFETERIA JOYAL / EXT. L-10,1,Anual,1,Abierta,9.36,9.36,05/12/2016,11039173,352700,CALLE                   ,GUZMAN EL BUENO                                   ,70,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,4,4.0,12,  
4122,270113605,7,CHAMBERI            ,702,ARAPILES            ,11039188,159800,CALLE                   ,CEA BERMUDEZ                                      ,25,28003,"439768,6","4476695,54",1,Puerta Calle,1,Abierto,10,PB,PANARIA,1,Anual,1,Abierta,16.2,16.2,05/12/2016,11039201,159800,CALLE                   ,CEA BERMUDEZ                                      ,25, A,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,5,5.0,20,  
4123,270113613,7,CHAMBERI            ,702,ARAPILES            ,11039204,321900,CALLE                   ,GALILEO                                           ,75,28015,"439766,6","4476571,54",1,Puerta Calle,1,Abierto,10,PB,BAR RIBEIRO,1,Anual,1,Abierta,11.08,11.08,05/12/2016,11039204,321900,CALLE                   ,GALILEO                                           ,75,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,4,4.0,11,  
4124,270113615,7,CHAMBERI            ,702,ARAPILES            ,11039204,321900,CALLE                   ,GALILEO                                           ,75,28015,"439768,6","4476594,54",1,Puerta Calle,1,Abierto,50,PB,TOSTY,1,Anual,1,Abierta,16.2,6.48,05/12/2016,11039204,321900,CALLE                   ,GALILEO                                           ,75,  ,Acera,08:00:00,01:03:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,4,3.0,16,  
4125,270113739,7,CHAMBERI            ,702,ARAPILES            ,11039246,768800,CALLE                   ,VALLEHERMOSO                                      ,86,28015,"439936,6","4476648,54",1,Puerta Calle,1,Abierto,20,PB,LA SIDRERÍA DEL NORTE,1,Anual,1,Abierta,18.35,9.66,05/12/2016,11039246,768800,CALLE                   ,VALLEHERMOSO                                      ,86,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,10,10.0,22,  
4126,270113746,7,CHAMBERI            ,702,ARAPILES            ,11039248,768800,CALLE                   ,VALLEHERMOSO                                      ,90,28015,"439941,6","4476683,54",1,Puerta Calle,1,Abierto,10,PB,NEVADA,1,Anual,1,Abierta,30.32,30.32,05/12/2016,11039248,768800,CALLE                   ,VALLEHERMOSO                                      ,90,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,19,13.0,41,  
4127,270114691,7,CHAMBERI            ,702,ARAPILES            ,11039529,294000,CALLE                   ,FERNANDO EL CATOLICO                              ,24,28015,"439742,6","4476188,54",1,Puerta Calle,1,Abierto,20,PB,CERVECERIA ORTIZ,1,Anual,1,Abierta,400.0,10.24,05/12/2016,11039529,294000,CALLE                   ,FERNANDO EL CATOLICO                              ,24,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,4,4.0,13,  
4128,270115001,7,CHAMBERI            ,702,ARAPILES            ,11039616,65900,CALLE                   ,ARAPILES                                          ,7,28015,"440178,6","4476080,53",1,Puerta Calle,1,Abierto,10,PB,LA NUEVA ESQUINA DE ARAPILES,1,Anual,1,Abierta,19.44,19.44,05/12/2016,11039616,65900,CALLE                   ,ARAPILES                                          ,7,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,6,6.0,23,  
4129,270115026,7,CHAMBERI            ,702,ARAPILES            ,11039619,206900,PLAZA                   ,CONDE DEL VALLE DE SUCHIL                         ,20,28015,"440042,6","4475935,53",1,Puerta Calle,1,Abierto,40,PB,DIXIE,1,Anual,1,Abierta,24.18,24.18,05/12/2016,11039619,206900,PLAZA                   ,CONDE DEL VALLE DE SUCHIL                         ,20,  ,Plaza con bandas permanentes de circulación rodada,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,8,8.0,24,  
4131,270322263,7,CHAMBERI            ,705,RIOS ROSAS          ,11042343,627700,CALLE                   ,RAIMUNDO FERNANDEZ VILLAVERDE                     ,12,28003,"440435,6","4477561,53",1,Puerta Calle,1,Abierto,20,PB,CAFETERIA ALIGUSTRE,1,Anual,1,Abierta,12.6,12.6,05/12/2016,11042343,627700,CALLE                   ,RAIMUNDO FERNANDEZ VILLAVERDE                     ,12,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,8,8.0,24,  
4132,270328167,7,CHAMBERI            ,706,VALLEHERMOSO        ,11042517,110200,CALLE                   ,BOIX Y MORER                                      ,3,28003,"440071,6","4476750,54",1,Puerta Calle,1,Abierto,40,PB,BAR CAFETERIA CERVECERIA ROAN,1,Anual,1,Abierta,24.3,24.3,05/12/2016,11042517,110200,CALLE                   ,BOIX Y MORER                                      ,3,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,10,10.0,30,  
4133,270330245,7,CHAMBERI            ,703,TRAFALGAR           ,11040354,694525,CALLE                   ,SANTA ENGRACIA                                    ,103,28010,"440643,6","4476500,53",1,Puerta Calle,1,Abierto,10,PB,ALMA CHELI,1,Anual,1,Abierta,21.42,18.0,05/12/2016,11040354,694525,CALLE                   ,SANTA ENGRACIA                                    ,103,  ,Acera,08:00:00,01:30:00,08:00:00,01:00:00,08:00:00,01:30:00,08:00:00,01:00:00,0,0.0,8,8.0,30,  
4134,270331635,7,CHAMBERI            ,704,ALMAGRO             ,11040880,31400,CALLE                   ,ALMAGRO                                           ,10,28010,"441093,59","4475561,52",1,Puerta Calle,1,Abierto,20,PB,ALMAGRO,1,Anual,1,Abierta,16.49,62.7,05/12/2016,11040880,31400,CALLE                   ,ALMAGRO                                           ,10,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,36,26.0,72,  
4135,270331809,7,CHAMBERI            ,704,ALMAGRO             ,11041559,331100,PASEO                   ,GENERAL MARTINEZ CAMPOS                           ,41,28010,"441319,59","4476300,52",1,Puerta Calle,1,Abierto,10,PB,BAR CAFETERIA  EL YATE,1,Anual,1,Abierta,32.0,17.29,05/12/2016,11041559,331100,PASEO                   ,GENERAL MARTINEZ CAMPOS                           ,41,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,16,11.0,42,  
4136,270353492,7,CHAMBERI            ,703,TRAFALGAR           ,11040322,328500,GLORIETA                ,GENERAL ALVAREZ DE CASTRO                         ,2,28010,"440361,6","4476517,53",1,Puerta Calle,1,Abierto,10,PB,CAFETERIA GADES,1,Anual,1,Abierta,26.31,26.31,05/12/2016,11040322,328500,GLORIETA                ,GENERAL ALVAREZ DE CASTRO                         ,2,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,9,9.0,30,  
4137,270355314,7,CHAMBERI            ,703,TRAFALGAR           ,11040041,558100,CALLE                   ,PALAFOX                                           ,22,28010,"440519,6","4475974,53",1,Puerta Calle,1,Abierto,10,PB,ARCO IRIS,1,Anual,1,Abierta,66.78,66.78,05/12/2016,20013770,545200,PLAZA                   ,OLAVIDE                                           ,2,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,21,21.0,84,  
4138,270357148,7,CHAMBERI            ,703,TRAFALGAR           ,11039833,651100,GLORIETA                ,RUIZ JIMENEZ                                      ,4,28015,"440174,6","4475707,53",1,Puerta Calle,1,Abierto,30,PB,IBERIA,1,Anual,1,Abierta,49.61,49.61,05/12/2016,11039833,651100,GLORIETA                ,RUIZ JIMENEZ                                      ,4,  ,Acera,10:00:00,01:00:00,10:00:00,00:00:00,10:00:00,02:30:00,10:00:00,00:00:00,0,0.0,12,12.0,47,  
